ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,R2,REP,RSS,S2,TN,TNR,TP,TPR,TRANS
0.9953,0.11320754716981131,0.0,47,0.94,0,0.0,0.2449489742783178,0.24437249308097747,NBinomial4,100,5,100,10,0.9952985895768731,250,1.0,-14.165635533472622,1,0.4417786838986021,1,9950,1.0,3,0.06,none
0.9952,0.07692307692307693,0.0,48,0.96,0,0.0,0.2,0.1995193263629327,Poisson,100,5,100,10,0.9951990398079615,250,1.0,-14.88484800041129,1,0.462729519515504,1,9950,1.0,2,0.04,none
0.9952,0.07692307692307693,0.0,48,0.96,0,0.0,0.2,0.1995193263629327,Binomial,100,5,100,10,0.9951990398079615,250,1.0,-14.278372772631412,1,0.44506274733478357,1,9950,1.0,2,0.04,none
0.9952,0.07692307692307693,0.0,48,0.96,0,0.0,0.2,0.1995193263629327,NBinomial,100,5,100,10,0.9951990398079615,250,1.0,-11.711861401410683,2,0.423586750398096,1,9950,1.0,2,0.04,none
0.9964,0.43750000000000006,0.0,36,0.72,0,0.0,0.5291502622129182,0.5281955952311134,NBinomial2,100,5,100,10,0.9963949529341077,250,1.0,0.2801994214905994,2,0.023985314058854585,1,9950,1.0,14,0.28,none
0.996,0.33333333333333337,0.0,40,0.8,0,0.0,0.4472135954999579,0.44631737496897783,NBinomial3,100,5,100,10,0.995995995995996,250,1.0,-0.7687753673956175,2,0.058939425659263654,1,9950,1.0,10,0.2,none
0.9952,0.07692307692307693,0.0,48,0.96,0,0.0,0.2,0.1995193263629327,NBinomial4,100,5,100,10,0.9951990398079615,250,1.0,-12.042559480748443,2,0.4346063265534833,1,9950,1.0,2,0.04,none
0.9954,0.14814814814814814,0.0,46,0.92,0,0.0,0.282842712474619,0.2821911634709642,Poisson,100,5,100,10,0.9953981592637055,250,1.0,-7.758300601769744,2,0.29184554281732755,1,9950,1.0,4,0.08,none
0.9956,0.21428571428571425,0.0,44,0.88,0,0.0,0.34641016151377546,0.3456467604503272,Binomial,100,5,100,10,0.995597358415049,250,1.0,-2.1620786239287315,2,0.10536730747116348,1,9950,1.0,6,0.12,none
0.9955,0.18181818181818182,0.0,45,0.9,0,0.0,0.31622776601683794,0.31551509454769944,NBinomial,100,5,100,10,0.9954977488744372,250,1.0,-3.867094901692469,3,0.16614199904973662,1,9950,1.0,5,0.1,none
0.9958,0.2758620689655173,0.0,42,0.84,0,0.0,0.4,0.3991584421875299,NBinomial2,100,5,100,10,0.9957966373098479,250,1.0,-1.4082721999658157,3,0.08220820954592294,1,9950,1.0,8,0.16,none
0.9958,0.2758620689655173,0.0,42,0.84,0,0.0,0.4,0.3991584421875299,NBinomial3,100,5,100,10,0.9957966373098479,250,1.0,-1.7650737252161717,3,0.0943879019222675,1,9950,1.0,8,0.16,none
0.9951,0.0392156862745098,0.0,49,0.98,0,0.0,0.1414213562373095,0.14107441369369536,NBinomial4,100,5,100,10,0.995099509950995,250,1.0,-25.206775042686047,3,0.8945882671662194,1,9950,1.0,1,0.02,none
0.9954,0.14814814814814814,0.0,46,0.92,0,0.0,0.282842712474619,0.2821911634709642,Poisson,100,5,100,10,0.9953981592637055,250,1.0,-12.9964436314646,3,0.4777792854850349,1,9950,1.0,4,0.08,none
0.9957,0.24561403508771928,0.0,43,0.86,0,0.0,0.37416573867739417,0.3733598509545628,Binomial,100,5,100,10,0.995696987891524,250,1.0,-2.78751406831729,3,0.1292896833633584,1,9950,1.0,7,0.14,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial,100,10,100,1,0.999699789852897,250,1.0,0.7907055769671512,1,0.0289880024537293,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial2,100,10,100,1,0.999699789852897,250,1.0,0.9297606941528831,1,0.009728387124414213,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial3,100,10,100,1,0.999699789852897,250,1.0,0.9305374738691659,1,0.00962080044343477,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial4,100,10,100,1,0.999699789852897,250,1.0,0.7695837421304059,1,0.0319134497313127,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Poisson,100,10,100,1,0.999699789852897,250,1.0,0.9313427435834846,1,0.009509267799055983,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Binomial,100,10,100,1,0.999699789852897,250,1.0,0.933099901593115,1,0.00926589532903675,1,9990,1.0,7,0.7,none
0.9996,0.7499999999999999,0.0,4,0.4,0,0.0,0.7745966692414834,0.7744416413865851,NBinomial,100,10,100,1,0.9995997598559135,250,1.0,0.5034844877045097,2,0.08389324215625038,1,9990,1.0,6,0.6,none
0.9994,0.5714285714285715,0.0,6,0.6,0,0.0,0.6324555320336759,0.6322656909571993,NBinomial2,100,10,100,1,0.9993997599039616,250,1.0,0.780131530781535,2,0.03714985387947225,1,9990,1.0,4,0.4,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial3,100,10,100,1,0.999699789852897,250,1.0,0.9916397730152224,2,0.0014125773103696353,1,9990,1.0,7,0.7,none
0.9996,0.7499999999999999,0.0,4,0.4,0,0.0,0.7745966692414834,0.7744416413865851,NBinomial4,100,10,100,1,0.9995997598559135,250,1.0,0.9512135236566012,2,0.008243157711034744,1,9990,1.0,6,0.6,none
0.9995,0.6666666666666666,0.0,5,0.5,0,0.0,0.7071067811865476,0.7069298939339521,Poisson,100,10,100,1,0.9994997498749375,250,1.0,0.7331622927096022,2,0.04508596376100638,1,9990,1.0,5,0.5,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Binomial,100,10,100,1,0.999699789852897,250,1.0,0.9883814816177193,2,0.0019631112261432,1,9990,1.0,7,0.7,none
0.9994,0.5714285714285715,0.0,6,0.6,0,0.0,0.6324555320336759,0.6322656909571993,NBinomial,100,10,100,1,0.9993997599039616,250,1.0,-0.25630277712604,3,0.18672464220985358,1,9990,1.0,4,0.4,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial2,100,10,100,1,0.999699789852897,250,1.0,0.8567947378242836,3,0.021284639204173467,1,9990,1.0,7,0.7,none
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,NBinomial3,100,10,100,1,0.999699789852897,250,1.0,0.8539863279134665,3,0.021702053974978604,1,9990,1.0,7,0.7,none
0.9996,0.7499999999999999,0.0,4,0.4,0,0.0,0.7745966692414834,0.7744416413865851,NBinomial4,100,10,100,1,0.9995997598559135,250,1.0,0.7196816339208549,3,0.041663799176436755,1,9990,1.0,6,0.6,none
0.9995,0.6666666666666666,0.0,5,0.5,0,0.0,0.7071067811865476,0.7069298939339521,Poisson,100,10,100,1,0.9994997498749375,250,1.0,0.7534710579850503,3,0.03664166738325765,1,9990,1.0,5,0.5,none
0.9996,0.7499999999999999,0.0,4,0.4,0,0.0,0.7745966692414834,0.7744416413865851,Binomial,100,10,100,1,0.9995997598559135,250,1.0,0.34455970261956437,3,0.09741827945191532,1,9990,1.0,6,0.6,none
0.9964,0.43750000000000006,0.0,36,0.72,0,0.0,0.5291502622129182,0.5281955952311134,NBinomial,100,10,100,5,0.9963949529341077,250,1.0,-0.03963058012935128,1,0.032677908710071375,1,9950,1.0,14,0.28,none
0.9968,0.5294117647058824,0.0,32,0.64,0,0.0,0.6,0.5990374968737678,NBinomial2,100,10,100,5,0.996794229613304,250,1.0,0.33234527368508626,1,0.0209858776890267,1,9950,1.0,18,0.36,none
0.9968,0.5294117647058824,0.0,32,0.64,0,0.0,0.6,0.5990374968737678,NBinomial3,100,10,100,5,0.996794229613304,250,1.0,0.48158096375546544,1,0.016295066982210445,1,9950,1.0,18,0.36,none
0.9969,0.5507246376811594,0.0,31,0.62,0,0.0,0.6164414002968976,0.6154833527718884,NBinomial4,100,10,100,5,0.9968940987876966,250,1.0,0.5012135073384922,1,0.015677972334154956,1,9950,1.0,19,0.38,none
0.9963,0.41269841269841273,0.0,37,0.74,0,0.0,0.5099019513592785,0.5089565283716319,Poisson,100,10,100,5,0.9962951837388605,250,1.0,-0.1945050618839974,1,0.037545959220540444,1,9950,1.0,13,0.26,none
0.9966,0.48484848484848486,0.0,34,0.68,0,0.0,0.565685424949238,0.5647213971599238,Binomial,100,10,100,5,0.9965945512820513,250,1.0,0.15053624859368242,1,0.026700540991701747,1,9950,1.0,16,0.32,none
0.9951,0.0392156862745098,0.0,49,0.98,0,0.0,0.1414213562373095,0.14107441369369536,NBinomial,100,10,100,5,0.995099509950995,250,1.0,-30.372728959316948,2,0.9257378811594172,1,9950,1.0,1,0.02,none
0.9962,0.3870967741935484,0.0,38,0.76,0,0.0,0.4898979485566356,0.4889651360630348,NBinomial2,100,10,100,5,0.9961954345214257,250,1.0,-0.6209327836798746,2,0.04783003998828139,1,9950,1.0,12,0.24,none
0.9964,0.43750000000000006,0.0,36,0.72,0,0.0,0.5291502622129182,0.5281955952311134,NBinomial3,100,10,100,5,0.9963949529341077,250,1.0,-0.19822557316569345,2,0.03535691156137116,1,9950,1.0,14,0.28,none
0.9957,0.24561403508771928,0.0,43,0.86,0,0.0,0.37416573867739417,0.3733598509545628,NBinomial4,100,10,100,5,0.995696987891524,250,1.0,-3.0133684991111656,2,0.11842537687738375,1,9950,1.0,7,0.14,none
0.9957,0.24561403508771928,0.0,43,0.86,0,0.0,0.37416573867739417,0.3733598509545628,Poisson,100,10,100,5,0.995696987891524,250,1.0,-3.0476800051075434,2,0.11943783138529937,1,9950,1.0,7,0.14,none
0.9962,0.40625,0.07142857142857142,37,0.74,1,0.00010050251256281407,0.4913538149119954,0.49027774919872913,Binomial,100,10,100,5,0.9962948127378329,250,0.9285714285714286,-0.8195794686418205,2,0.05369165188294578,1,9949,0.9998994974874372,13,0.26,none
0.9963,0.41269841269841273,0.0,37,0.74,0,0.0,0.5099019513592785,0.5089565283716319,NBinomial,100,10,100,5,0.9962951837388605,250,1.0,-0.28383931156887265,3,0.037195630984521305,1,9950,1.0,13,0.26,none
0.9966,0.48484848484848486,0.0,34,0.68,0,0.0,0.565685424949238,0.5647213971599238,NBinomial2,100,10,100,5,0.9965945512820513,250,1.0,0.11684945182884043,3,0.025586801710729454,1,9950,1.0,16,0.32,none
0.9968,0.5294117647058824,0.0,32,0.64,0,0.0,0.6,0.5990374968737678,NBinomial3,100,10,100,5,0.996794229613304,250,1.0,0.32801938132239594,3,0.019468747292477356,1,9950,1.0,18,0.36,none
0.9968,0.5294117647058824,0.0,32,0.64,0,0.0,0.6,0.5990374968737678,NBinomial4,100,10,100,5,0.996794229613304,250,1.0,0.29996571778781156,3,0.020281523242857924,1,9950,1.0,18,0.36,none
0.9963,0.41269841269841273,0.0,37,0.74,0,0.0,0.5099019513592785,0.5089565283716319,Poisson,100,10,100,5,0.9962951837388605,250,1.0,-0.4732193853046973,3,0.04268238565469194,1,9950,1.0,13,0.26,none
0.9968,0.5428571428571428,0.05,31,0.62,1,0.00010050251256281407,0.6008327554319921,0.5997703511126369,Binomial,100,10,100,5,0.9968937875751503,250,0.95,0.4211338618369961,3,0.01677101726869107,1,9949,0.9998994974874372,19,0.38,none
0.9913,0.23008849557522126,0.0,87,0.87,0,0.0,0.36055512754639896,0.3589812359805481,NBinomial,100,10,100,10,0.9912886752778612,250,1.0,-2.2731562288806693,1,0.05205484173931065,1,9900,1.0,13,0.13,none
0.9925,0.4,0.0,75,0.75,0,0.0,0.5,0.4981167541368988,NBinomial2,100,10,100,10,0.9924812030075187,250,1.0,-0.18830920319158362,1,0.01889834862256414,1,9900,1.0,25,0.25,none
0.9922,0.36065573770491804,0.0,78,0.78,0,0.0,0.469041575982343,0.4672046837053838,NBinomial3,100,10,100,10,0.9921828021647625,250,1.0,-0.4323648402901341,1,0.022779702482992673,1,9900,1.0,22,0.22,none
0.9914,0.24561403508771928,0.0,86,0.86,0,0.0,0.37416573867739417,0.37255108647922586,NBinomial4,100,10,100,10,0.9913879431203685,250,1.0,-2.1177805555822284,1,0.049583815146591284,1,9900,1.0,14,0.14,none
0.9903,0.07619047619047618,0.2,96,0.96,1,0.00010101010101010101,0.17888543819998318,0.17758369859084652,Poisson,100,10,100,10,0.9903951975987993,250,0.8,-15.183503659023469,1,0.2573753474780242,1,9899,0.99989898989899,4,0.04,none
0.9913,0.23008849557522126,0.0,87,0.87,0,0.0,0.36055512754639896,0.3589812359805481,Binomial,100,10,100,10,0.9912886752778612,250,1.0,-2.6995298578748206,1,0.058835701016136596,1,9900,1.0,13,0.13,none
0.9903,0.058252427184466014,0.0,97,0.97,0,0.0,0.17320508075688773,0.17236273574587443,NBinomial,100,10,100,10,0.990297089126738,250,1.0,-19.237998934370978,2,0.312096606836276,1,9900,1.0,3,0.03,none
0.9916,0.2758620689655173,0.0,84,0.84,0,0.0,0.4,0.39831375340784575,NBinomial2,100,10,100,10,0.9915865384615384,250,1.0,-1.9321952046741608,2,0.04521831318047002,1,9900,1.0,16,0.16,none
0.9917,0.2905982905982906,0.0,83,0.83,0,0.0,0.41231056256176607,0.41059298242330683,NBinomial3,100,10,100,10,0.9916858659721527,250,1.0,-2.35899478677902,2,0.051800125038748354,1,9900,1.0,17,0.17,none
0.9907,0.13084112149532712,0.0,93,0.93,0,0.0,0.2645751311064591,0.26334111714805675,NBinomial4,100,10,100,10,0.9906934854398078,250,1.0,-8.415003329787766,2,0.14519175547482704,1,9900,1.0,7,0.07,none
0.9907,0.13084112149532712,0.0,93,0.93,0,0.0,0.2645751311064591,0.26334111714805675,Poisson,100,10,100,10,0.9906934854398078,250,1.0,-11.263621953390386,2,0.18912120766424795,1,9900,1.0,7,0.07,none
0.9913,0.23008849557522126,0.0,87,0.87,0,0.0,0.36055512754639896,0.3589812359805481,Binomial,100,10,100,10,0.9912886752778612,250,1.0,-3.6260845568898166,2,0.0713403186661391,1,9900,1.0,13,0.13,none
0.9903030303030304,0.07692307692307693,0.0,96,0.96,0,0.0,0.2,0.19902754691266422,NBinomial,100,10,100,10,0.9902991107518189,250,1.0,-16.018319324012467,3,0.2859776466801418,1,9800,1.0,4,0.04,none
0.9908080808080808,0.16513761467889906,0.0,91,0.91,0,0.0,0.3,0.29861676865556797,NBinomial2,100,10,100,10,0.9907997169143666,250,1.0,-5.371480176817902,3,0.10706703007180116,1,9800,1.0,9,0.09,none
0.9908080808080808,0.16513761467889906,0.0,91,0.91,0,0.0,0.3,0.29861676865556797,NBinomial3,100,10,100,10,0.9907997169143666,250,1.0,-4.296454118790933,3,0.08900217793563278,1,9800,1.0,9,0.09,none
0.9903030303030304,0.07692307692307693,0.0,96,0.96,0,0.0,0.2,0.19902754691266422,NBinomial4,100,10,100,10,0.9902991107518189,250,1.0,-14.160803050594282,3,0.25476374579906735,1,9800,1.0,4,0.04,none
0.9903030303030304,0.07692307692307693,0.0,96,0.96,0,0.0,0.2,0.19902754691266422,Poisson,100,10,100,10,0.9902991107518189,250,1.0,-11.992245912969752,3,0.21832308117748764,1,9800,1.0,4,0.04,none
0.990909090909091,0.18181818181818182,0.0,90,0.9,0,0.0,0.31622776601683794,0.3147856252893015,Binomial,100,10,100,10,0.9908998988877654,250,1.0,-4.747723594352554,3,0.09658535816528116,1,9800,1.0,10,0.1,none
,,,0,,0,,,,NBinomial,100,1,100,1,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial2,100,1,100,1,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial3,100,1,100,1,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial4,100,1,100,1,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,1,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,1,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,1,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial2,100,1,100,1,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial3,100,1,100,1,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial4,100,1,100,1,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,1,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,1,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,1,,125,,,3,,1,0,,0,,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial2,100,1,100,1,1.0,125,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial3,100,1,100,1,1.0,125,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial4,100,1,100,1,1.0,125,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Poisson,100,1,100,1,1.0,125,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Binomial,100,1,100,1,1.0,125,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,none
,,,0,,0,,,,NBinomial,100,1,100,5,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial2,100,1,100,5,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial3,100,1,100,5,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial4,100,1,100,5,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,5,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,5,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,5,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial2,100,1,100,5,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial3,100,1,100,5,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial4,100,1,100,5,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,5,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,5,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,5,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial2,100,1,100,5,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial3,100,1,100,5,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial4,100,1,100,5,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,5,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,5,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,10,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial2,100,1,100,10,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial3,100,1,100,10,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial4,100,1,100,10,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,10,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,10,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,10,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial2,100,1,100,10,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial3,100,1,100,10,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial4,100,1,100,10,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,10,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,10,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,1,100,10,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial2,100,1,100,10,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial3,100,1,100,10,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial4,100,1,100,10,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,1,100,10,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,1,100,10,,125,,,3,,1,0,,0,,none
0.9997979797979798,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745183994823545,NBinomial,100,5,100,1,0.9997979185611802,125,1.0,0.43680029108331564,1,0.12714154984422865,1,9895,1.0,3,0.6,none
0.9997979797979798,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745183994823545,NBinomial2,100,5,100,1,0.9997979185611802,125,1.0,0.12106266196232007,1,0.19841887984818318,1,9895,1.0,3,0.6,none
0.9996969696969698,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323596788114678,NBinomial3,100,5,100,1,0.9996969084663568,125,1.0,-0.5006014639322023,1,0.33875869039393003,1,9895,1.0,2,0.4,none
0.99989898989899,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943819985086155,NBinomial4,100,5,100,1,0.9998989490703315,125,1.0,0.5385807313091624,1,0.10416475722650313,1,9895,1.0,4,0.8,none
0.9996969696969698,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323596788114678,Poisson,100,5,100,1,0.9996969084663568,125,1.0,-0.5043938133609773,1,0.3396148079953627,1,9895,1.0,2,0.4,none
0.99989898989899,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943819985086155,Binomial,100,5,100,1,0.9998989490703315,125,1.0,0.5362538374330785,1,0.10469005027805212,1,9895,1.0,4,0.8,none
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,NBinomial,100,5,100,1,0.9998999599839936,125,1.0,0.8974066149075971,2,0.02379282795351299,1,9995,1.0,4,0.8,none
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,NBinomial2,100,5,100,1,0.9997999399819946,125,1.0,0.6972139646031106,2,0.07022027824148629,1,9995,1.0,3,0.6,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial3,100,5,100,1,1.0,125,1.0,0.9982717705389981,2,0.0004008003653722525,1,9995,1.0,5,1.0,none
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,NBinomial4,100,5,100,1,1.0,125,1.0,0.9136813145945738,2,0.02001849952777121,1,9995,1.0,5,1.0,none
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,Poisson,100,5,100,1,0.9998999599839936,125,1.0,0.7480037283844904,2,0.05844142807135557,1,9995,1.0,4,0.8,none
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,Binomial,100,5,100,1,0.9998999599839936,125,1.0,0.7636714374979314,2,0.054807869172543135,1,9995,1.0,4,0.8,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,NBinomial,100,5,100,1,0.9996999399879976,125,1.0,0.5387995689653609,3,0.14847805764113234,1,9995,1.0,2,0.4,none
0.9996,0.33333333333333337,0.0,4,0.8,0,0.0,0.4472135954999579,0.44712413488784064,NBinomial2,100,5,100,1,0.9995999599959996,125,1.0,-0.5682071079410498,3,0.5048658450811736,1,9995,1.0,1,0.2,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,NBinomial3,100,5,100,1,0.9996999399879976,125,1.0,0.538617012511022,3,0.14853682954576666,1,9995,1.0,2,0.4,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,NBinomial4,100,5,100,1,0.9996999399879976,125,1.0,0.5387426069073655,3,0.14849639590614958,1,9995,1.0,2,0.4,none
,,,0,,0,,,,Poisson,100,5,100,1,,125,,,3,,1,0,,0,,none
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,Binomial,100,5,100,1,0.9996999399879976,125,1.0,0.5377996975079902,3,0.14879995450395217,1,9995,1.0,2,0.4,none
,,,0,,0,,,,NBinomial,100,5,100,5,,125,,,1,,1,0,,0,,none
0.9978,0.21428571428571425,0.0,22,0.88,0,0.0,0.34641016151377546,0.3460287860514395,NBinomial2,100,5,100,5,0.9977993398019406,125,1.0,-4.6021987257901,1,0.39507207420293267,1,9975,1.0,3,0.12,none
0.9977,0.14814814814814814,0.0,23,0.92,0,0.0,0.282842712474619,0.2825171909683348,NBinomial3,100,5,100,5,0.9976995399079815,125,1.0,-3.9323069622696494,1,0.3478307067578391,1,9975,1.0,2,0.08,none
,,,0,,0,,,,NBinomial4,100,5,100,5,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,5,100,5,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,5,100,5,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,5,100,5,,125,,,2,,1,0,,0,,none
0.9975757575757576,0.07692307692307693,0.0,24,0.96,0,0.0,0.2,0.19975740413592166,NBinomial2,100,5,100,5,0.9975755126780483,125,1.0,-15.794924244806843,2,0.8862838887948171,1,9875,1.0,1,0.04,none
0.9976767676767677,0.14814814814814814,0.0,23,0.92,0,0.0,0.282842712474619,0.28251390029406614,NBinomial3,100,5,100,5,0.9976762982420692,125,1.0,-6.417458546149822,2,0.3914262374412765,1,9875,1.0,2,0.08,none
,,,0,,0,,,,NBinomial4,100,5,100,5,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,5,100,5,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,5,100,5,,125,,,2,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,5,100,5,,125,,,3,,1,0,,0,,none
0.9978,0.21428571428571425,0.0,22,0.88,0,0.0,0.34641016151377546,0.3460287860514395,NBinomial2,100,5,100,5,0.9977993398019406,125,1.0,-6.2287090887796674,3,0.4067495685168022,1,9975,1.0,3,0.12,none
,,,0,,0,,,,NBinomial3,100,5,100,5,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial4,100,5,100,5,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,5,100,5,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,5,100,5,,125,,,3,,1,0,,0,,none
,,,0,,0,,,,NBinomial,100,5,100,10,,125,,,1,,1,0,,0,,none
0.9951,0.0392156862745098,0.0,49,0.98,0,0.0,0.1414213562373095,0.14107441369369536,NBinomial2,100,5,100,10,0.995099509950995,125,1.0,-28.698768846557726,1,0.9121018721274151,1,9950,1.0,1,0.02,none
0.9951,0.0392156862745098,0.0,49,0.98,0,0.0,0.1414213562373095,0.14107441369369536,NBinomial3,100,5,100,10,0.995099509950995,125,1.0,-29.342810813120604,1,0.9318815433476485,1,9950,1.0,1,0.02,none
,,,0,,0,,,,NBinomial4,100,5,100,10,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,Poisson,100,5,100,10,,125,,,1,,1,0,,0,,none
,,,0,,0,,,,Binomial,100,5,100,10,,125,,,1,,1,0,,0,,none
