ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,REP,RSS,SIZE,TN,TNR,TP,TPR,TRANS
0.9973,0.0689655172413793,0.0,27,0.9642857142857143,0,0.0,0.1889822365046136,0.1887269124927222,Normal,100,4,100,2,0.9972997299729973,1000,1.0,6,204.7399790573128,3.0,9972,1.0,1,0.03571428571428571,boxcox
0.9974,0.13333333333333333,0.0,26,0.9285714285714286,0,0.0,0.2672612419124244,0.2669135065757631,Normal,100,4,100,2,0.9973994798959792,1000,1.0,6,81.78301771938472,3.0,9972,1.0,2,0.07142857142857142,blom
0.9977,0.30303030303030304,0.0,23,0.8214285714285714,0,0.0,0.4225771273642583,0.42209064053333556,Normal,100,4,100,2,0.9976988494247123,1000,1.0,7,16.589606406866796,3.0,9972,1.0,5,0.17857142857142858,log
0.9977,0.30303030303030304,0.0,23,0.8214285714285714,0,0.0,0.4225771273642583,0.42209064053333556,Normal,100,4,100,2,0.9976988494247123,1000,1.0,7,9.232041262995274,3.0,9972,1.0,5,0.17857142857142858,boxcox
0.9976,0.25,0.0,24,0.8571428571428571,0,0.0,0.3779644730092272,0.3775104614663672,Normal,100,4,100,2,0.9975990396158463,1000,1.0,7,19.872388746446873,3.0,9972,1.0,4,0.14285714285714285,blom
0.9981,0.4864864864864865,0.0,19,0.6785714285714286,0,0.0,0.5669467095138409,0.5664073684238896,Normal,100,4,100,2,0.9980982884596137,1000,1.0,8,2.0982561249795224,3.0,9972,1.0,9,0.32142857142857145,log
0.9979,0.4,0.0,21,0.75,0,0.0,0.5,0.49947435594089296,Normal,100,4,100,2,0.9978985289702792,1000,1.0,8,1.867851305079007,3.0,9972,1.0,7,0.25,boxcox
0.9981,0.4864864864864865,0.0,19,0.6785714285714286,0,0.0,0.5669467095138409,0.5664073684238896,Normal,100,4,100,2,0.9980982884596137,1000,1.0,8,1.976932837344954,3.0,9972,1.0,9,0.32142857142857145,blom
,,,0,,0,,,,Normal,100,4,100,2,,1000,,9,,3.0,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,2,,1000,,9,,3.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,2,,1000,,9,,3.0,0,,0,,blom
0.9976,0.25,0.0,24,0.8571428571428571,0,0.0,0.3779644730092272,0.3775104614663672,Normal,100,4,100,2,0.9975990396158463,1000,1.0,10,29.18316862991167,3.0,9972,1.0,4,0.14285714285714285,log
0.9974,0.13333333333333333,0.0,26,0.9285714285714286,0,0.0,0.2672612419124244,0.2669135065757631,Normal,100,4,100,2,0.9973994798959792,1000,1.0,10,111.56382117496315,3.0,9972,1.0,2,0.07142857142857142,boxcox
0.9974,0.1875,0.25,25,0.8928571428571429,1,0.00010028078620136381,0.2834733547569204,0.2828678467786498,Normal,100,4,100,2,0.9974989995998399,1000,0.75,10,29.887073559739097,3.0,9971,0.9998997192137986,3,0.10714285714285714,blom
0.9975,0.19354838709677416,0.0,25,0.8928571428571429,0,0.0,0.32732683535398854,0.32691729782735995,Normal,100,4,100,2,0.9974992497749324,1000,1.0,1,47.07582283021179,5.0,9972,1.0,3,0.10714285714285714,log
0.9974,0.13333333333333333,0.0,26,0.9285714285714286,0,0.0,0.2672612419124244,0.2669135065757631,Normal,100,4,100,2,0.9973994798959792,1000,1.0,1,103.54458541822748,5.0,9972,1.0,2,0.07142857142857142,boxcox
0.9974,0.1875,0.25,25,0.8928571428571429,1,0.00010028078620136381,0.2834733547569204,0.2828678467786498,Normal,100,4,100,2,0.9974989995998399,1000,0.75,1,40.4312090507537,5.0,9971,0.9998997192137986,3,0.10714285714285714,blom
0.9981,0.4864864864864865,0.0,19,0.6785714285714286,0,0.0,0.5669467095138409,0.5664073684238896,Normal,100,4,100,2,0.9980982884596137,1000,1.0,2,1.327812708176023,5.0,9972,1.0,9,0.32142857142857145,log
0.9975,0.19354838709677416,0.0,25,0.8928571428571429,0,0.0,0.32732683535398854,0.32691729782735995,Normal,100,4,100,2,0.9974992497749324,1000,1.0,2,48.919961814107126,5.0,9972,1.0,3,0.10714285714285714,boxcox
0.9974,0.38095238095238093,0.42857142857142855,20,0.7142857142857143,6,0.0006016847172081829,0.40406101782088427,0.40292736522549455,Normal,100,4,100,2,0.9979971960745043,1000,0.5714285714285714,2,0.5879446836399461,5.0,9966,0.9993983152827918,8,0.2857142857142857,blom
0.9978,0.35294117647058826,0.0,22,0.7857142857142857,0,0.0,0.4629100498862757,0.4624002624213428,Normal,100,4,100,2,0.9977986792075245,1000,1.0,3,6.3628267777598255,5.0,9972,1.0,6,0.21428571428571427,log
0.9978,0.35294117647058826,0.0,22,0.7857142857142857,0,0.0,0.4629100498862757,0.4624002624213428,Normal,100,4,100,2,0.9977986792075245,1000,1.0,3,7.084859795654491,5.0,9972,1.0,6,0.21428571428571427,boxcox
0.9976,0.25,0.0,24,0.8571428571428571,0,0.0,0.3779644730092272,0.3775104614663672,Normal,100,4,100,2,0.9975990396158463,1000,1.0,3,11.957825965882844,5.0,9972,1.0,4,0.14285714285714285,blom
0.9983,0.5641025641025641,0.0,17,0.6071428571428571,0,0.0,0.6267831705280087,0.6262495910277559,Normal,100,4,100,2,0.9982981279407348,1000,1.0,4,0.8883688068266701,5.0,9972,1.0,11,0.39285714285714285,log
0.9983,0.5641025641025641,0.0,17,0.6071428571428571,0,0.0,0.6267831705280087,0.6262495910277559,Normal,100,4,100,2,0.9982981279407348,1000,1.0,4,0.5406689928870191,5.0,9972,1.0,11,0.39285714285714285,boxcox
0.9982,0.5263157894736842,0.0,18,0.6428571428571429,0,0.0,0.5976143046671968,0.5970756706644113,Normal,100,4,100,2,0.9981981981981982,1000,1.0,4,0.959962089528647,5.0,9972,1.0,10,0.35714285714285715,blom
0.998,0.4444444444444445,0.0,20,0.7142857142857143,0,0.0,0.5345224838248488,0.5339872654230556,Normal,100,4,100,2,0.9979983987189752,1000,1.0,5,5.180677696515965,5.0,9972,1.0,8,0.2857142857142857,log
0.9975,0.19354838709677416,0.0,25,0.8928571428571429,0,0.0,0.32732683535398854,0.32691729782735995,Normal,100,4,100,2,0.9974992497749324,1000,1.0,5,75.33601017511151,5.0,9972,1.0,3,0.10714285714285714,boxcox
0.9976,0.4,0.3333333333333333,20,0.7142857142857143,4,0.00040112314480545525,0.4364357804719847,0.4354738374999145,Normal,100,4,100,2,0.9979975971165399,1000,0.6666666666666666,5,3.128414080905767,5.0,9968,0.9995988768551946,8,0.2857142857142857,blom
0.9977,0.30303030303030304,0.0,23,0.8214285714285714,0,0.0,0.4225771273642583,0.42209064053333556,Normal,100,4,100,2,0.9976988494247123,1000,1.0,6,7.684316621062703,5.0,9972,1.0,5,0.17857142857142858,log
0.9977,0.30303030303030304,0.0,23,0.8214285714285714,0,0.0,0.4225771273642583,0.42209064053333556,Normal,100,4,100,2,0.9976988494247123,1000,1.0,6,9.654482082123055,5.0,9972,1.0,5,0.17857142857142858,boxcox
0.9974,0.13333333333333333,0.0,26,0.9285714285714286,0,0.0,0.2672612419124244,0.2669135065757631,Normal,100,4,100,2,0.9973994798959792,1000,1.0,6,64.5439212309161,5.0,9972,1.0,2,0.07142857142857142,blom
0.9977,0.30303030303030304,0.0,23,0.8214285714285714,0,0.0,0.4225771273642583,0.42209064053333556,Normal,100,4,100,2,0.9976988494247123,1000,1.0,7,10.323270716607754,5.0,9972,1.0,5,0.17857142857142858,log
0.9977,0.30303030303030304,0.0,23,0.8214285714285714,0,0.0,0.4225771273642583,0.42209064053333556,Normal,100,4,100,2,0.9976988494247123,1000,1.0,7,9.376864987642072,5.0,9972,1.0,5,0.17857142857142858,boxcox
0.9976,0.29411764705882354,0.16666666666666666,23,0.8214285714285714,1,0.00010028078620136381,0.3857583749052298,0.3851171593291275,Normal,100,4,100,2,0.9976986191715029,1000,0.8333333333333334,7,7.099024371046558,5.0,9971,0.9998997192137986,5,0.17857142857142858,blom
0.9975,0.19354838709677416,0.0,25,0.8928571428571429,0,0.0,0.32732683535398854,0.32691729782735995,Normal,100,4,100,2,0.9974992497749324,1000,1.0,8,36.831109951168834,5.0,9972,1.0,3,0.10714285714285714,log
0.9971,,1.0,28,1.0,1,0.00010028078620136381,0.0,-0.0005299191285395328,Normal,100,4,100,2,0.9971997199719972,1000,0.0,8,,5.0,9971,0.9998997192137986,0,0.0,boxcox
0.9975,0.19354838709677416,0.0,25,0.8928571428571429,0,0.0,0.32732683535398854,0.32691729782735995,Normal,100,4,100,2,0.9974992497749324,1000,1.0,8,35.49194529891537,5.0,9972,1.0,3,0.10714285714285714,blom
0.9975,0.19354838709677416,0.0,25,0.8928571428571429,0,0.0,0.32732683535398854,0.32691729782735995,Normal,100,4,100,2,0.9974992497749324,1000,1.0,9,35.418020563766966,5.0,9972,1.0,3,0.10714285714285714,log
0.9976,0.25,0.0,24,0.8571428571428571,0,0.0,0.3779644730092272,0.3775104614663672,Normal,100,4,100,2,0.9975990396158463,1000,1.0,9,12.890892157010727,5.0,9972,1.0,4,0.14285714285714285,boxcox
0.9975,0.19354838709677416,0.0,25,0.8928571428571429,0,0.0,0.32732683535398854,0.32691729782735995,Normal,100,4,100,2,0.9974992497749324,1000,1.0,9,36.114711533548025,5.0,9972,1.0,3,0.10714285714285714,blom
0.9974,0.13333333333333333,0.0,26,0.9285714285714286,0,0.0,0.2672612419124244,0.2669135065757631,Normal,100,4,100,2,0.9973994798959792,1000,1.0,10,89.78539302046217,5.0,9972,1.0,2,0.07142857142857142,log
0.9973,0.0689655172413793,0.0,27,0.9642857142857143,0,0.0,0.1889822365046136,0.1887269124927222,Normal,100,4,100,2,0.9972997299729973,1000,1.0,10,424.91553263017784,5.0,9972,1.0,1,0.03571428571428571,boxcox
,,,0,,0,,,,Normal,100,4,100,2,,1000,,10,,5.0,0,,0,,blom
,,,0,,0,,,,Normal,100,8,100,2,,1000,,1,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,1,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,1,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,8,100,2,,1000,,2,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,2,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,2,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,8,100,2,,1000,,3,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,3,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,3,,1.5,0,,0,,blom
0.9965,0.10256410256410256,0.3333333333333333,34,0.9444444444444444,1,0.00010036130068245685,0.19245008972987526,0.19178510177151312,Normal,100,8,100,2,0.9965989796939082,1000,0.6666666666666666,4,106.31016451829565,1.5,9963,0.9998996386993175,2,0.05555555555555555,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,4,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,4,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,8,100,2,,1000,,5,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,5,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,5,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,8,100,2,,1000,,6,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,6,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,6,,1.5,0,,0,,blom
0.9966,0.10526315789473684,0.0,34,0.9444444444444444,0,0.0,0.23570226039551584,0.23530114509141645,Normal,100,8,100,2,0.9965993198639728,1000,1.0,7,83.90392801779896,1.5,9964,1.0,2,0.05555555555555555,log
0.9959,,1.0,36,1.0,5,0.0005018065034122842,0.0,-0.0013443984215410786,Normal,100,8,100,2,0.9963981990995497,1000,0.0,7,,1.5,9959,0.9994981934965878,0,0.0,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,7,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,8,100,2,,1000,,8,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,8,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,8,,1.5,0,,0,,blom
0.9965,0.05405405405405406,0.0,35,0.9722222222222222,0,0.0,0.16666666666666666,0.16637471512330537,Normal,100,8,100,2,0.9964996499649965,1000,1.0,9,304.98875864741683,1.5,9964,1.0,1,0.027777777777777776,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,9,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,9,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,8,100,2,,1000,,10,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,10,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,10,,1.5,0,,0,,blom
0.997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40763508986170294,Normal,100,8,100,2,0.9969981989193516,1000,1.0,1,9.117272770676236,2.0,9964,1.0,6,0.16666666666666666,log
0.9967,0.19512195121951217,0.2,32,0.8888888888888888,1,0.00010036130068245685,0.29814239699997197,0.2974108063653653,Normal,100,8,100,2,0.9967983991995998,1000,0.8,1,14.802399001842941,2.0,9963,0.9998996386993175,4,0.1111111111111111,boxcox
0.9969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.3720996075620919,Normal,100,8,100,2,0.9968984492246123,1000,1.0,1,19.598373674982575,2.0,9964,1.0,5,0.1388888888888889,blom
0.9968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.3327993588882372,Normal,100,8,100,2,0.9967987194877951,1000,1.0,2,46.92678630594668,2.0,9964,1.0,4,0.1111111111111111,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,2,,2.0,0,,0,,boxcox
0.9965,0.05405405405405406,0.0,35,0.9722222222222222,0,0.0,0.16666666666666666,0.16637471512330537,Normal,100,8,100,2,0.9964996499649965,1000,1.0,2,416.7684219072791,2.0,9964,1.0,1,0.027777777777777776,blom
0.9972,0.3636363636363636,0.0,28,0.7777777777777778,0,0.0,0.4714045207910317,0.4707435627002043,Normal,100,8,100,2,0.9971977582065652,1000,1.0,3,5.370283785828159,2.0,9964,1.0,8,0.2222222222222222,log
0.9968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.3327993588882372,Normal,100,8,100,2,0.9967987194877951,1000,1.0,3,19.62668316673095,2.0,9964,1.0,4,0.1111111111111111,boxcox
0.9971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.4403182491753371,Normal,100,8,100,2,0.9970979685780046,1000,1.0,3,10.388005431016918,2.0,9964,1.0,7,0.19444444444444445,blom
,,,0,,0,,,,Normal,100,8,100,2,,1000,,4,,2.0,0,,0,,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,4,,2.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,4,,2.0,0,,0,,blom
0.9965,0.05405405405405406,0.0,35,0.9722222222222222,0,0.0,0.16666666666666666,0.16637471512330537,Normal,100,8,100,2,0.9964996499649965,1000,1.0,5,355.74475971155323,2.0,9964,1.0,1,0.027777777777777776,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,5,,2.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,5,,2.0,0,,0,,blom
0.9967,0.15384615384615385,0.0,33,0.9166666666666666,0,0.0,0.28867513459481287,0.2881982838404419,Normal,100,8,100,2,0.9966990097029109,1000,1.0,6,89.006427564215,2.0,9964,1.0,3,0.08333333333333333,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,6,,2.0,0,,0,,boxcox
0.9966,0.10526315789473684,0.0,34,0.9444444444444444,0,0.0,0.23570226039551584,0.23530114509141645,Normal,100,8,100,2,0.9965993198639728,1000,1.0,6,131.01491174432795,2.0,9964,1.0,2,0.05555555555555555,blom
,,,0,,0,,,,Normal,100,8,100,2,,1000,,7,,2.0,0,,0,,log
0.9966,0.10526315789473684,0.0,34,0.9444444444444444,0,0.0,0.23570226039551584,0.23530114509141645,Normal,100,8,100,2,0.9965993198639728,1000,1.0,7,79.65235167952927,2.0,9964,1.0,2,0.05555555555555555,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,7,,2.0,0,,0,,blom
,,,0,,0,,,,Normal,100,8,100,2,,1000,,8,,2.0,0,,0,,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,8,,2.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,8,,2.0,0,,0,,blom
0.9968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.3327993588882372,Normal,100,8,100,2,0.9967987194877951,1000,1.0,9,60.27973323270143,2.0,9964,1.0,4,0.1111111111111111,log
0.9967,0.15384615384615385,0.0,33,0.9166666666666666,0,0.0,0.28867513459481287,0.2881982838404419,Normal,100,8,100,2,0.9966990097029109,1000,1.0,9,164.72774301773032,2.0,9964,1.0,3,0.08333333333333333,boxcox
0.9966,0.15,0.25,33,0.9166666666666666,1,0.00010036130068245685,0.25,0.24929891757745906,Normal,100,8,100,2,0.9966986794717887,1000,0.75,9,27.66105626847011,2.0,9963,0.9998996386993175,3,0.08333333333333333,blom
,,,0,,0,,,,Normal,100,8,100,2,,1000,,10,,2.0,0,,0,,log
,,,0,,0,,,,Normal,100,8,100,2,,1000,,10,,2.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,8,100,2,,1000,,10,,2.0,0,,0,,blom
0.997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40763508986170294,Normal,100,8,100,2,0.9969981989193516,1000,1.0,1,12.681848310614091,3.0,9964,1.0,6,0.16666666666666666,log
0.9966,0.10526315789473684,0.0,34,0.9444444444444444,0,0.0,0.23570226039551584,0.23530114509141645,Normal,100,8,100,2,0.9965993198639728,1000,1.0,1,138.21246513557134,3.0,9964,1.0,2,0.05555555555555555,boxcox
0.9968,0.27272727272727276,0.25,30,0.8333333333333334,2,0.0002007226013649137,0.3535533905932738,0.35263247209898885,Normal,100,8,100,2,0.9969975980784628,1000,0.75,1,7.717577597609761,3.0,9962,0.9997992773986351,6,0.16666666666666666,blom
0.9973,0.4,0.0,27,0.75,0,0.0,0.5,0.4993239348887228,Normal,100,8,100,2,0.99729756781103,1000,1.0,2,2.5572495944527276,3.0,9964,1.0,9,0.25,log
0.9969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.3720996075620919,Normal,100,8,100,2,0.9968984492246123,1000,1.0,2,10.92459240819198,3.0,9964,1.0,5,0.1388888888888889,boxcox
0.9971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.4403182491753371,Normal,100,8,100,2,0.9970979685780046,1000,1.0,2,4.540236811216352,3.0,9964,1.0,7,0.19444444444444445,blom
0.9968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.3327993588882372,Normal,100,8,100,2,0.9967987194877951,1000,1.0,3,30.631157811909645,3.0,9964,1.0,4,0.1111111111111111,log
0.9966,0.1904761904761905,0.3333333333333333,32,0.8888888888888888,2,0.0002007226013649137,0.2721655269759087,0.2712657971206006,Normal,100,8,100,2,0.9967980788473084,1000,0.6666666666666666,3,19.262848902917277,3.0,9962,0.9997992773986351,4,0.1111111111111111,boxcox
0.9968,0.2380952380952381,0.16666666666666666,31,0.8611111111111112,1,0.00010036130068245685,0.34020690871988585,0.3394504434911518,Normal,100,8,100,2,0.99689813888333,1000,0.8333333333333334,3,22.562010257191105,3.0,9963,0.9998996386993175,5,0.1388888888888889,blom
0.9974,0.4347826086956522,0.0,26,0.7222222222222222,0,0.0,0.5270462766947299,0.5263599838612242,Normal,100,8,100,2,0.9973973973973974,1000,1.0,4,6.793303711190437,3.0,9964,1.0,10,0.2777777777777778,log
0.997,0.3181818181818182,0.125,29,0.8055555555555556,1,0.00010036130068245685,0.4124789556921527,0.4116880173995966,Normal,100,8,100,2,0.997097678142514,1000,0.875,4,5.905069884849561,3.0,9963,0.9998996386993175,7,0.19444444444444445,boxcox
0.9971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.4403182491753371,Normal,100,8,100,2,0.9970979685780046,1000,1.0,4,16.88924762176822,3.0,9964,1.0,7,0.19444444444444445,blom
0.997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40763508986170294,Normal,100,8,100,2,0.9969981989193516,1000,1.0,5,12.34776505612948,3.0,9964,1.0,6,0.16666666666666666,log
0.9968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.3327993588882372,Normal,100,8,100,2,0.9967987194877951,1000,1.0,5,33.69624826781376,3.0,9964,1.0,4,0.1111111111111111,boxcox
0.997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40763508986170294,Normal,100,8,100,2,0.9969981989193516,1000,1.0,5,14.377806239885855,3.0,9964,1.0,6,0.16666666666666666,blom
0.9968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.3327993588882372,Normal,100,8,100,2,0.9967987194877951,1000,1.0,6,32.20944469651651,3.0,9964,1.0,4,0.1111111111111111,log
0.9962,0.09523809523809525,0.6666666666666666,34,0.9444444444444444,4,0.0004014452027298274,0.13608276348795434,0.13489650437949838,Normal,100,8,100,2,0.9965979587752651,1000,0.3333333333333333,6,14.336923986185642,3.0,9960,0.9995985547972702,2,0.05555555555555555,boxcox
0.9968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.3327993588882372,Normal,100,8,100,2,0.9967987194877951,1000,1.0,6,39.82965803195347,3.0,9964,1.0,4,0.1111111111111111,blom
0.9973,0.4,0.0,27,0.75,0,0.0,0.5,0.4993239348887228,Normal,100,8,100,2,0.99729756781103,1000,1.0,7,4.195747948649224,3.0,9964,1.0,9,0.25,log
0.997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40763508986170294,Normal,100,8,100,2,0.9969981989193516,1000,1.0,7,8.706632397377954,3.0,9964,1.0,6,0.16666666666666666,boxcox
0.997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40763508986170294,Normal,100,8,100,2,0.9969981989193516,1000,1.0,7,13.891246600731087,3.0,9964,1.0,6,0.16666666666666666,blom
0.9971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.4403182491753371,Normal,100,8,100,2,0.9970979685780046,1000,1.0,8,9.728507086720972,3.0,9964,1.0,7,0.19444444444444445,log
0.9969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.3720996075620919,Normal,100,8,100,2,0.9968984492246123,1000,1.0,8,24.69359438067234,3.0,9964,1.0,5,0.1388888888888889,boxcox
0.9967,0.19512195121951217,0.2,32,0.8888888888888888,1,0.00010036130068245685,0.29814239699997197,0.2974108063653653,Normal,100,8,100,2,0.9967983991995998,1000,0.8,8,28.875409529742157,3.0,9963,0.9998996386993175,4,0.1111111111111111,blom
0.9967,0.15384615384615385,0.0,33,0.9166666666666666,0,0.0,0.28867513459481287,0.2881982838404419,Normal,100,8,100,2,0.9966990097029109,1000,1.0,9,72.28956273576016,3.0,9964,1.0,3,0.08333333333333333,log
0.9965,0.05405405405405406,0.0,35,0.9722222222222222,0,0.0,0.16666666666666666,0.16637471512330537,Normal,100,8,100,2,0.9964996499649965,1000,1.0,9,520.1997904772429,3.0,9964,1.0,1,0.027777777777777776,boxcox
0.9964,0.09999999999999999,0.5,34,0.9444444444444444,2,0.0002007226013649137,0.16666666666666666,0.16579847626668098,Normal,100,8,100,2,0.9965986394557823,1000,0.5,9,47.598374814977845,3.0,9962,0.9997992773986351,2,0.05555555555555555,blom
0.9975,0.46808510638297873,0.0,25,0.6944444444444444,0,0.0,0.5527707983925667,0.5520786406514614,Normal,100,8,100,2,0.9974972469716689,1000,1.0,10,2.648078162102246,3.0,9964,1.0,11,0.3055555555555556,log
0.9973,0.4,0.0,27,0.75,0,0.0,0.5,0.4993239348887228,Normal,100,8,100,2,0.99729756781103,1000,1.0,10,7.09177390206441,3.0,9964,1.0,9,0.25,boxcox
0.9973,0.4255319148936171,0.09090909090909091,26,0.7222222222222222,1,0.00010036130068245685,0.502518907629606,0.501708340238022,Normal,100,8,100,2,0.9973971368505355,1000,0.9090909090909091,10,2.861028555406872,3.0,9963,0.9998996386993175,10,0.2777777777777778,blom
0.9971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.4403182491753371,Normal,100,8,100,2,0.9970979685780046,1000,1.0,1,12.360332489458582,5.0,9964,1.0,7,0.19444444444444445,log
0.997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40763508986170294,Normal,100,8,100,2,0.9969981989193516,1000,1.0,1,11.23362316234156,5.0,9964,1.0,6,0.16666666666666666,boxcox
0.9968,0.2380952380952381,0.16666666666666666,31,0.8611111111111112,1,0.00010036130068245685,0.34020690871988585,0.3394504434911518,Normal,100,8,100,2,0.99689813888333,1000,0.8333333333333334,1,11.525075400229172,5.0,9963,0.9998996386993175,5,0.1388888888888889,blom
0.9971,0.3555555555555555,0.1111111111111111,28,0.7777777777777778,1,0.00010036130068245685,0.4444444444444444,0.44364304648059544,Normal,100,8,100,2,0.9971974777299569,1000,0.8888888888888888,2,13.904646661942152,5.0,9963,0.9998996386993175,8,0.2222222222222222,log
0.9969,0.3111111111111111,0.2222222222222222,29,0.8055555555555556,2,0.0002007226013649137,0.3888888888888889,0.3879621580724681,Normal,100,8,100,2,0.997097387648884,1000,0.7777777777777778,2,5.976935243009839,5.0,9962,0.9997992773986351,7,0.19444444444444445,boxcox
