NSAMPLES	MODEL	TRANS	REP	R2	X2	X2p	X2c	nMSE	PCC	RHO
430	Normal	log	77	1.0	3810628154.94	2.32215614337	0.201811238315	2.04147828078	0.0929892527844	0.02750216816
430	Normal	log	78	1.0	10622505626.3	2.17457531456	0.160891741489	2.05905089194	0.0932433726951	0.0224614409976
430	Normal	log	79	1.0	1916930711.16	2.76176302873	0.649642770634	2.06654170471	0.0845234954206	0.014032329594
430	Normal	log	8	1.0	10965008080.6	2.3761561978	0.338100563828	2.05833086056	0.0812402358647	0.0194882771292
430	Normal	log	80	1.0	15338877711.3	2.19020138932	0.170108342796	2.06481010167	0.0629841091917	0.0224608700819
430	Normal	log	81	1.0	2890131826.6	1.99908774249	-0.195291469834	2.06706177288	0.0695409424267	0.00874205475632
430	Normal	log	82	1.0	200145486.365	2.63745545592	0.448831671903	2.06761733717	0.0920267976421	0.0111485949141
430	Normal	log	83	0.999999999995	5085796173.58	2.40311834758	0.27587319463	2.05841760984	0.066066688439	0.0167584715986
430	Normal	log	84	1.0	122149603.159	1.75681602877	-0.355742232932	2.06610630272	0.0723818857108	0.0199986227377
430	Normal	log	85	0.999833285321	1145770038.22	1.35319355894	-0.814996989493	2.07425708216	0.0228549556764	0.0106172785601
430	Normal	log	86	1.0	3606078185.49	2.02887341445	-0.0292964949037	2.06626313245	0.0810897992889	0.0229463748465
430	Normal	log	87	1.0	199678235.942	2.26975706613	0.112192821953	2.02383682873	0.108535181041	0.0363261371149
430	Normal	log	88	1.0	80779903.2831	3.01987015157	0.931360952074	2.0845326809	0.0670999870381	0.0184521785466
430	Normal	log	89	1.0	281309676.585	1.50019866046	-0.62238346603	2.08077650565	0.0800909085295	0.0138904858739
430	Normal	log	9	1.0	1898513445.89	2.14230936391	-0.00638406094481	2.05965359934	0.0773426611674	0.0218482680749
430	Normal	log	90	1.0	4192003087.74	1.84160535871	-0.225691335651	2.01039099781	0.109044235405	0.0370610824051
430	Normal	log	91	1.0	4275338396.58	1.7844072099	-0.343343335492	2.03505429103	0.10812631904	0.0244671988588
430	Normal	log	92	1.0	76555690.4787	4.2415410645	2.07641325651	2.0829038101	0.0756081629731	0.0100575354952
430	Normal	log	93	1.0	162565156.146	1.88885928305	-0.126094209211	2.04722512507	0.0728594188614	0.0252085941486
430	Normal	log	94	0.999999999999	137993604.698	1.94508096051	-0.164273463333	2.07946181199	0.0497127712896	0.00731083820716
430	Normal	log	95	1.0	891447126.605	2.29568311114	0.134239311956	2.05231296764	0.13228228144	0.0211692657774
430	Normal	log	96	0.0	5483918245.3	1.86963249164	-0.238372385024	2.07184105442	0.0245449834564	0.0102473725336
430	Normal	log	97	0.0	2336673925.12	2.49619649343	0.448413375548	2.09136390475	0.010184999016	0.00533391865086
430	Normal	log	98	1.0	515868319.672	1.58223314673	-0.483831034671	2.06977622598	0.0545061580649	0.0126734590965
430	Normal	log	99	1.0	450208102.809	1.74726297842	-0.273124021213	2.05573113156	0.0720920963576	0.0133935383339
430	Normal	voom	1	0.0	3122575077.95	1.31919570147	0.721390643323	2.12895395679	0.0281448223664	0.0114296711045
430	Normal	voom	10	1.0	6358589095.6	1.40987361759	0.842504198066	2.10301195471	0.0804678062172	0.0196553939774
430	Normal	voom	100	0.999747542633	293369223.937	1.09414718634	0.555323520217	2.09293717775	0.026271466433	0.00740325879696
430	Normal	voom	11	1.0	1652583761.08	1.07163787029	0.470268135028	2.12051792322	0.0693358586135	0.0139199816465
430	Normal	voom	12	1.0	225749889.081	1.04968076833	0.475859726597	2.1092842429	0.0613932762266	0.0102779375666
430	Normal	voom	13	1.0	2384035400.96	1.31556577775	0.701069054151	2.09566017597	0.074260631802	0.0145068269488
430	Normal	voom	14	1.0	3055735347.04	1.31996895175	0.695691350267	2.13140831158	0.0552767903438	0.0180759478784
430	Normal	voom	15	0.0	191346621.01	1.0439215296	0.379747944358	2.13305182767	0.03558010074	0.00964724024731
430	Normal	voom	16	1.0	1542555288.13	1.23521473818	0.618361885759	2.08545322552	0.0653816455988	0.018179088274
430	Normal	voom	17	0.0	99211981.4536	1.33281314194	0.805185467497	2.09686071109	0.02122144084	0.00261860528011
430	Normal	voom	18	1.0	787957305.121	1.26370283152	0.694906922325	2.1407551097	0.0543448360287	0.0147937113334
430	Normal	voom	19	1.0	10341555905.9	1.42636451216	0.824438312861	2.15150769243	0.0961132305635	0.00717692104792
430	Normal	voom	2	1.0	1926217964.51	1.33578115976	0.740070993882	2.10678953861	0.0566698576348	0.00908566587591
430	Normal	voom	20	1.0	1999649169.94	1.21367003594	0.659915013315	2.11970541317	0.0630225083258	0.0122323743356
430	Normal	voom	21	1.0	803395289.084	1.1915005507	0.531088996343	2.17052580611	0.0749480134842	0.020695216389
430	Normal	voom	22	1.0	1092030645.29	1.26254467153	0.681742494604	2.08779482628	0.0687349062683	0.017970112334
430	Normal	voom	23	1.0	1014731090.73	1.27997198095	0.709908172191	2.11195290446	0.0691020164394	0.0244205784941
430	Normal	voom	24	0.999992375649	350024984.981	1.06253067319	0.464942833209	2.11502386443	0.0222355399517	0.00700506305962
430	Normal	voom	25	0.999999999996	1137409976.84	1.01846218521	0.45325567709	2.09022028588	0.0582442312086	0.00282771617748
430	Normal	voom	26	1.0	846230812.416	1.00066321759	0.404996138135	2.07948184542	0.0707314231058	0.0203073332513
430	Normal	voom	27	1.0	2040344916.66	1.4647060395	0.929245218934	2.09744772872	0.0792433123013	0.0216473392694
430	Normal	voom	28	0.0	578738176.692	1.33807983984	0.816576555095	2.11884391138	0.027290666387	-0.00164048641701
430	Normal	voom	29	0.0	115833443.214	1.22013969378	0.673279108909	2.1096703377	0.0337443107506	0.00494174484492
430	Normal	voom	3	0.0	9198949413.53	1.27789651482	0.760182364884	2.08765861813	0.0152298717912	-0.00143689165552
430	Normal	voom	30	1.0	3345514528.03	1.1291814171	0.529110922759	2.10366665632	0.056048693555	0.0198985604684
430	Normal	voom	31	0.0	545496353.215	1.12427622477	0.600728722014	2.16619476491	-0.00618394340543	-0.010281306854
430	Normal	voom	32	1.0	889494788.2	1.18811099526	0.618419070555	2.1175418876	0.0713778283481	0.0214062803875
430	Normal	voom	33	1.0	1066995242.69	1.16332849183	0.59757751484	2.07244431648	0.0475641253586	0.00450755351591
430	Normal	voom	34	0.0	8039889908.71	1.15611180619	0.555500481107	2.12080035616	0.0183794028115	-0.00877715093138
430	Normal	voom	35	0.999999999698	2068144435.41	1.3311771366	0.74387412809	2.1355585547	0.0446605765493	0.0185252004545
430	Normal	voom	36	1.0	1112530000.52	1.07610695745	0.479315507225	2.089364382	0.0629311918972	0.0105464793568
430	Normal	voom	37	0.0	18966264178.4	1.26912696771	0.738329057963	2.08338355192	0.0357246320167	0.0301207980211
430	Normal	voom	38	0.996328339492	20624968352.7	1.21728106379	0.618208415465	2.11279198694	0.0346137250553	0.0123667157903
430	Normal	voom	39	0.999998950381	2617377419.23	1.31522609323	0.766562267819	2.1009478204	0.0308863662849	0.0155193425425
430	Normal	voom	4	1.0	552645653.23	1.39079886282	0.790011385074	2.09474003352	0.0596902902331	0.0197978249402
430	Normal	voom	40	1.0	1292969087.49	1.35059714756	0.758101524227	2.12946006088	0.0782525768799	0.0241489688793
430	Normal	voom	41	0.999999997461	5526972368.14	1.0292302001	0.390873615346	2.13968772603	0.0463082032236	0.0117457612308
430	Normal	voom	42	1.0	6050189765.52	1.15626755813	0.583836462475	2.11648981386	0.0754308789764	0.0201245465379
430	Normal	voom	43	1.0	413988771.674	1.22553623839	0.48718512489	2.12059670686	0.0850015693672	0.0270812801955
430	Normal	voom	44	1.0	21465710712.2	1.16573195278	0.523901982699	2.09355691979	0.0720654887602	0.0194040417435
430	Normal	voom	45	1.0	27698234200.7	1.15501766789	0.572266052852	2.10315591499	0.091823876306	0.018709838154
430	Normal	voom	46	1.0	7393718710.08	1.07845680592	0.427849725026	2.05417250315	0.106948189345	0.0346428489896
430	Normal	voom	47	1.0	3324794085.35	1.1825840747	0.619305009709	2.10868001374	0.0628560040394	0.019119741463
430	Normal	voom	48	0.999999999693	1262019433.22	1.29307605015	0.69086090064	2.11925579727	0.0426729004296	0.0168630962371
430	Normal	voom	49	1.0	242158984.411	1.03692127395	0.479106912293	2.06856413045	0.0602814238246	0.0149738364259
430	Normal	voom	5	1.0	120542340.814	1.25416167843	0.549321559394	2.1078438265	0.0646758137744	0.00585581993709
430	Normal	voom	50	1.0	1802778819.95	1.08222465465	0.517552775183	2.06965028576	0.0670374631189	0.025236264978
430	Normal	voom	51	1.0	1732424005.2	1.23207395308	0.689277447819	2.08126141815	0.0922913696573	0.0233479510436
430	Normal	voom	52	0.999986291009	1826260989.08	1.44904819971	0.891998293479	2.14135715371	0.0437968864209	0.0165097548263
430	Normal	voom	53	0.999999999992	1835930446.43	1.20515018543	0.624176702154	2.13472864573	0.0529612672517	0.0103851657013
430	Normal	voom	54	0.999999999971	1635620428.71	1.24890693634	0.656811614481	2.11008128044	0.0609864889923	0.00963529430191
430	Normal	voom	55	1.0	3070985793.69	1.07754576365	0.454813353544	2.10900701738	0.0761217611179	0.0100749419808
430	Normal	voom	56	1.0	1984028306.79	1.08620001223	0.501987391747	2.09314482108	0.0906721512404	0.0222204231188
430	Normal	voom	57	1.0	835176699.956	1.07802119833	0.492390239112	2.05809909765	0.0781815249159	0.0193822804975
430	Normal	voom	58	1.0	5676488714.57	1.21349148617	0.601619365079	2.09360325619	0.0768221373059	0.0258439742879
430	Normal	voom	59	0.0	643808848.425	1.28505873244	0.68307767862	2.14074765263	0.0133136898884	0.000210748508631
430	Normal	voom	6	0.998808542795	2255090713.91	1.30819913714	0.768129175725	2.08736678531	0.0393889300908	0.0184796077353
430	Normal	voom	60	0.0	85104509550.5	1.29181681686	0.705316394718	2.11324073601	0.0355374868245	0.0150821468587
430	Normal	voom	61	0.999999999964	706219211.269	1.3345465385	0.683664777889	2.11758632923	0.0565140899219	0.0127080933431
430	Normal	voom	62	1.0	4073349561.82	1.18809584451	0.586536206293	2.12052274936	0.0588992581377	0.0199494572009
430	Normal	voom	63	1.0	3853285534.11	1.29128329673	0.763317973541	2.11357682687	0.0589829508065	0.0119484756444
430	Normal	voom	64	1.0	153153469.318	1.207005121	0.635441771277	2.07747457947	0.101570884452	0.028661494894
430	Normal	voom	65	0.999952110357	650850352.235	1.29703453988	0.680906179611	2.12422655996	0.0359751548312	0.0169059071049
430	Normal	voom	66	1.0	682165664.92	1.11678747152	0.567730642299	2.05602433392	0.0651477983058	0.0157168139385
430	Normal	voom	67	1.0	1958870671.97	1.23119845532	0.706329699247	2.06719630481	0.0601323539244	0.0174803833777
430	Normal	voom	68	1.0	4971745306.41	1.14827370732	0.457733075326	2.09947577259	0.0768580521015	0.00405083679796
430	Normal	voom	69	1.0	2376646882.35	1.18757231637	0.493754801114	2.11394699172	0.0797520343057	0.0236429793628
430	Normal	voom	7	1.0	932076702.615	1.02910526304	0.47688616148	2.07458914782	0.0624587654194	0.0170749059842
430	Normal	voom	70	1.0	2157927374.67	1.33473324412	0.773281690029	2.11304276235	0.0911398635373	0.0136866589641
430	Normal	voom	71	1.0	1858953889.01	1.40709269341	0.810774774308	2.14535184601	0.0592927105178	0.0165053252779
430	Normal	voom	72	1.0	474022253.578	1.18887473096	0.537755379125	2.11802632936	0.0625958310569	0.0181409888845
430	Normal	voom	73	1.0	133896260.896	1.28472712473	0.692175496369	2.11859016204	0.0841384599568	0.0280824142812
430	Normal	voom	74	1.0	2089936860.4	1.02756387418	0.469651785083	2.06683003548	0.053709461708	0.0131633882004
430	Normal	voom	75	0.999999962758	2572186199.13	1.18668110234	0.63699445812	2.06368568039	0.0344260062418	0.0157798224342
430	Normal	voom	76	1.0	203879501.645	1.21780675971	0.552740033428	2.12715389578	0.0750715948746	0.00867594240251
430	Normal	voom	77	1.0	29557882301.5	1.14280203295	0.541040236545	2.10459835865	0.0793653068877	0.0190980119265
430	Normal	voom	78	1.0	13691377194.2	1.36360638446	0.832500354364	2.09785492246	0.0793232140801	0.0126716257323
430	Normal	voom	79	1.0	3133419902.76	1.21815002252	0.618022437258	2.11242082582	0.0771911210021	0.0214389558261
430	Normal	voom	8	1.0	3011482166.24	1.24634869947	0.706647997242	2.06962965483	0.070331162591	0.00459581824036
430	Normal	voom	80	1.0	427689307.88	1.20152563852	0.662432055091	2.0917542642	0.0573905167083	0.0135778772379
430	Normal	voom	81	1.0	5850689383.47	1.04036044955	0.402324035281	2.0895633628	0.0623741371777	0.0149671984826
430	Normal	voom	82	1.0	2045644081.41	1.09659171383	0.45399857914	2.10498839082	0.0766330406185	0.0225095535203
430	Normal	voom	83	0.0	2426560518.32	1.2074151219	0.593815663823	2.10965940436	0.0486890619666	0.0120031340788
430	Normal	voom	84	1.0	752729367.456	1.02434667043	0.434978686894	2.06791193953	0.0618032540885	0.0250100438327
430	Normal	voom	85	0.863689347779	1484503311.33	1.20220716203	0.562155825179	2.13589731625	0.0213399795506	0.0117936226589
430	Normal	voom	86	1.0	590610953.42	1.22783717964	0.669964900924	2.12987228813	0.0694810288861	0.0124457029233
430	Normal	voom	87	1.0	1714604792.42	1.11496086962	0.497619021651	2.09599424721	0.0863195035054	0.0244911905447
430	Normal	voom	88	1.0	280988177.223	1.42648260784	0.837966288534	2.09813054738	0.061250273843	0.0134477777949
430	Normal	voom	89	1.0	221745730.109	1.12782002382	0.521758330034	2.15562091947	0.0639388427793	0.0134666221913
430	Normal	voom	9	1.0	178029237540.0	1.21828035624	0.604538883034	2.09774100612	0.0654298892318	0.02341481677
430	Normal	voom	90	1.0	4435547401.16	1.0198173561	0.453711061296	2.06533650203	0.0945281473167	0.0287035413634
430	Normal	voom	91	1.0	2056448387.44	1.30563896936	0.69290722942	2.07844564558	0.0901309510359	0.0284565105631
430	Normal	voom	92	1.0	77067263.8482	1.39076549622	0.765525929854	2.14529090489	0.0562491129042	0.00434947091291
430	Normal	voom	93	1.0	264948086.076	1.16304304292	0.63183627612	2.07632290933	0.0563468398089	0.0204922552081
430	Normal	voom	94	1.0	662639905.66	1.02613639797	0.438976101628	2.09590457063	0.0523906940731	0.0115943570498
430	Normal	voom	95	1.0	113237791.58	0.975727663147	0.355007336954	2.06653621159	0.104661985069	0.0346454079483
430	Normal	voom	96	0.0	2279877381.95	1.05802995252	0.474172427713	2.08757104457	0.0191856703607	-0.00216395465853
430	Normal	voom	97	0.0	2866348810.3	1.27803097973	0.729695779597	2.11949313427	0.000666610293407	-0.00886329351485
430	Normal	voom	98	1.0	14086187308.9	1.18003783671	0.611597008904	2.07087323672	0.0451397891685	0.0171113843422
430	Normal	voom	99	1.0	186672415.722	1.10971580962	0.572174092782	2.08276420476	0.0618111308113	0.014909935955
430	Poisson	none	1	1.0	421.702503982	421.702503982	421.739289089	0.448093067858	0.974569491619	0.850328782708
430	Poisson	none	10	1.0	467.579303647	467.579303647	467.739992866	0.449906729818	0.972667459126	0.848668019647
430	Poisson	none	100	0.0	264.873012728	264.873012728	265.062934032	0.43696085741	0.97605503357	0.853744321247
430	Poisson	none	11	1.0	227.834422756	227.834422756	227.84126286	0.42308792396	0.978570629375	0.864038144584
430	Poisson	none	12	1.0	243.71233843	243.71233843	243.795644724	0.409317298365	0.979048400622	0.865514388906
430	Poisson	none	13	1.0	315.602537205	315.602537205	315.608913686	0.438090385835	0.974906521748	0.855993311761
430	Poisson	none	14	1.0	551.995934027	551.995934027	551.992050876	0.43895328268	0.975647486683	0.853084177323
430	Poisson	none	15	0.0	196.577114928	196.577114928	196.418863914	0.420061629133	0.978368163463	0.861097287384
430	Poisson	none	16	1.0	285.618763096	285.618763096	285.610252405	0.440251780853	0.974723596435	0.854225456379
430	Poisson	none	17	0.0	324.144551827	324.144551827	324.393226874	0.45850046006	0.971156741014	0.84554900594
430	Poisson	none	18	1.0	431.478212314	431.478212314	431.597203289	0.439915507509	0.975517139252	0.852411714487
430	Poisson	none	19	1.0	436.473511901	436.473511901	436.538260149	0.446940320892	0.973896066966	0.85066852687
430	Poisson	none	2	1.0	317.972243779	317.972243779	318.030824792	0.428149964083	0.975543271671	0.858250148318
430	Poisson	none	20	1.0	466.100314428	466.100314428	466.261438219	0.430847016108	0.97614924413	0.856262988511
430	Poisson	none	21	1.0	209.357038052	209.357038052	209.217478977	0.428330239872	0.977011316384	0.855541211538
430	Poisson	none	22	1.0	400.867996158	400.867996158	400.955464062	0.436979242753	0.972256721141	0.854540803634
430	Poisson	none	23	1.0	292.157266309	292.157266309	292.285174262	0.409785001275	0.977132732103	0.866306026588
430	Poisson	none	24	1.0	244.759535377	244.759535377	244.769872865	0.414615939076	0.977620914846	0.862852701087
430	Poisson	none	25	1.0	314.893329289	314.893329289	314.993622266	0.408641517939	0.979648404691	0.867733536712
430	Poisson	none	26	0.0	221.64830133	221.64830133	221.66220592	0.439494542895	0.977214320232	0.853961001873
430	Poisson	none	27	1.0	336.223816059	336.223816059	336.456809169	0.449794815277	0.971775530987	0.846525534636
430	Poisson	none	28	0.0	447.394917642	447.394917642	447.646921781	0.433699167181	0.972856454582	0.855047164165
430	Poisson	none	29	0.0	329.275195058	329.275195058	329.444308947	0.434467030547	0.97578647674	0.856152091049
430	Poisson	none	3	0.0	357.58111468	357.58111468	357.845680151	0.428185546981	0.973631630716	0.857156333291
430	Poisson	none	30	1.0	354.569586341	354.569586341	354.586647491	0.401609808927	0.979210673276	0.870141607781
430	Poisson	none	31	0.0	173.053531661	173.053531661	173.277172915	0.426765068832	0.975728540849	0.859412298863
430	Poisson	none	32	1.0	273.077351474	273.077351474	273.186784087	0.43801085742	0.976082230329	0.85556253875
430	Poisson	none	33	1.0	254.487331121	254.487331121	254.610198052	0.423637644546	0.975208740643	0.858027463304
430	Poisson	none	34	0.0	323.883892122	323.883892122	323.89695368	0.443354800594	0.975746650227	0.851602425869
430	Poisson	none	35	1.0	304.101222126	304.101222126	304.179834293	0.418968913269	0.976404051182	0.862122510978
430	Poisson	none	36	1.0	219.207121804	219.207121804	219.232112925	0.425416411782	0.977376270938	0.858565119956
430	Poisson	none	37	1.0	405.394728178	405.394728178	405.603640132	0.411447486578	0.975711620368	0.863550413086
430	Poisson	none	38	1.0	397.964360901	397.964360901	397.984041094	0.41938687036	0.97567120062	0.861882641847
430	Poisson	none	39	1.0	249.377310009	249.377310009	249.556098876	0.439076506335	0.972431234794	0.852629799724
430	Poisson	none	4	1.0	444.361793617	444.361793617	444.414759987	0.455688387218	0.972816405667	0.846937496308
430	Poisson	none	40	1.0	488.202727661	488.202727661	488.276110515	0.420198326478	0.974877870536	0.861520209279
430	Poisson	none	41	1.0	301.115654478	301.115654478	301.030161938	0.425684390924	0.979185117708	0.859960661512
430	Poisson	none	42	1.0	321.001634687	321.001634687	321.105451838	0.421365368271	0.977608274585	0.858834858802
430	Poisson	none	43	1.0	503.116883557	503.116883557	502.7672777	0.444970813577	0.977524264697	0.854498788543
430	Poisson	none	44	1.0	319.787063582	319.787063582	319.687869464	0.426261532972	0.976297748368	0.857032351136
430	Poisson	none	45	1.0	394.21624916	394.21624916	394.295956385	0.430814797997	0.976586465023	0.856036139416
430	Poisson	none	46	1.0	309.247951176	309.247951176	309.120251799	0.418520636421	0.978867763006	0.863329434232
430	Poisson	none	47	1.0	423.101662118	423.101662118	423.22660822	0.438079258881	0.976101113131	0.855633302022
430	Poisson	none	48	1.0	321.325483703	321.325483703	321.355766947	0.434339114068	0.975091505963	0.854523921248
430	Poisson	none	49	1.0	234.806044072	234.806044072	234.938515447	0.43471903778	0.975864983962	0.855794467707
430	Poisson	none	5	1.0	403.921029377	403.921029377	403.652778539	0.434677957474	0.978058161765	0.85842174682
430	Poisson	none	50	1.0	229.570975821	229.570975821	229.676112879	0.447127331186	0.975980422556	0.851495323604
430	Poisson	none	51	1.0	412.816803631	412.816803631	413.006071993	0.422790795313	0.976634843091	0.860887009451
430	Poisson	none	52	1.0	470.779430714	470.779430714	470.940679328	0.443330365546	0.972556021656	0.851266408518
430	Poisson	none	53	1.0	250.136532361	250.136532361	250.203503141	0.428569364385	0.976567534021	0.856891839627
430	Poisson	none	54	1.0	201.358185754	201.358185754	201.413453257	0.453941862922	0.973274670602	0.847194815898
430	Poisson	none	55	1.0	298.97096077	298.97096077	298.936743739	0.423446216377	0.978518984782	0.858224152125
430	Poisson	none	56	1.0	340.806807191	340.806807191	340.883332624	0.419252408851	0.976874084647	0.860459253224
430	Poisson	none	57	1.0	253.608146554	253.608146554	253.666057431	0.435424134542	0.977237715679	0.85640234954
430	Poisson	none	58	1.0	376.794525184	376.794525184	376.787271888	0.433503861961	0.976691640796	0.857609518442
430	Poisson	none	59	0.0	385.789611304	385.789611304	385.818732915	0.423404122833	0.976341827334	0.860101236016
430	Poisson	none	6	0.0	333.361242806	333.361242806	333.56214602	0.425108552205	0.973697192209	0.857980645422
430	Poisson	none	60	0.0	311.70421643	311.70421643	311.764516043	0.417936013006	0.974611063069	0.861680994812
430	Poisson	none	61	1.0	732.102834647	732.102834647	731.991875218	0.440184996282	0.976137931436	0.852380222228
430	Poisson	none	62	1.0	262.128865467	262.128865467	262.150335605	0.42577088803	0.976992204934	0.859800163771
430	Poisson	none	63	1.0	371.51502064	371.51502064	371.749728044	0.420062526024	0.974619964187	0.859995528477
430	Poisson	none	64	1.0	352.507374156	352.507374156	352.625061206	0.422031715859	0.975836451554	0.85917163772
430	Poisson	none	65	0.0	353.083822826	353.083822826	353.079772651	0.422554693905	0.975766755404	0.859739087239
430	Poisson	none	66	1.0	274.433865678	274.433865678	274.586266358	0.42270637483	0.975281456518	0.858600927714
430	Poisson	none	67	0.0	256.905997525	256.905997525	257.146717031	0.419304617195	0.974124661136	0.860471649
430	Poisson	none	68	1.0	432.324423612	432.324423612	432.093684899	0.438640957004	0.97811257971	0.858236145384
430	Poisson	none	69	1.0	337.36404018	337.36404018	337.129078469	0.441218166474	0.978339776735	0.857435814959
430	Poisson	none	7	1.0	273.043736863	273.043736863	273.178252924	0.418162638471	0.977111830987	0.861233886104
430	Poisson	none	70	1.0	371.27179953	371.27179953	371.399341378	0.429298067079	0.97488618447	0.857152529649
430	Poisson	none	71	1.0	363.693412591	363.693412591	363.7484053	0.427519008753	0.975295850045	0.858516193846
430	Poisson	none	72	1.0	315.846687014	315.846687014	315.726430216	0.414009998778	0.977327426405	0.86248249477
430	Poisson	none	73	1.0	532.855216207	532.855216207	532.91071633	0.429944526213	0.975052404722	0.858030306383
430	Poisson	none	74	1.0	287.156510051	287.156510051	287.272706871	0.418248807791	0.977314742113	0.860609336956
430	Poisson	none	75	1.0	219.643915415	219.643915415	219.813923545	0.442418727653	0.974991688616	0.853078734465
430	Poisson	none	76	1.0	297.045413313	297.045413313	296.897696175	0.442765392652	0.97560286843	0.851366355967
430	Poisson	none	77	1.0	381.286040552	381.286040552	381.302805659	0.420905084121	0.977621975594	0.861972762015
430	Poisson	none	78	1.0	294.56604509	294.56604509	294.8098483	0.44105631563	0.972854734003	0.852874251061
430	Poisson	none	79	1.0	391.300743571	391.300743571	391.333785682	0.434914057299	0.975321627544	0.853864517078
430	Poisson	none	8	1.0	245.444847312	245.444847312	245.643271032	0.433383077623	0.97370972971	0.856563382024
430	Poisson	none	80	1.0	226.907967339	226.907967339	227.103112802	0.43687657554	0.974350264152	0.853646904295
430	Poisson	none	81	1.0	269.154142829	269.154142829	269.066879614	0.425865904017	0.978767484628	0.860087934799
430	Poisson	none	82	1.0	238.796552838	238.796552838	238.685862171	0.428543312595	0.977952675705	0.859049954062
430	Poisson	none	83	1.0	509.071206419	509.071206419	509.079753929	0.429782430901	0.975817075434	0.857310769383
430	Poisson	none	84	1.0	223.312358555	223.312358555	223.34116753	0.431045970202	0.978071786698	0.856712920417
430	Poisson	none	85	1.0	260.859159306	260.859159306	260.786110426	0.408498014376	0.97822112117	0.867539091147
430	Poisson	none	86	1.0	312.324338708	312.324338708	312.455062809	0.43064578015	0.976113478706	0.858578126829
430	Poisson	none	87	1.0	333.231573425	333.231573425	333.19993138	0.418884732595	0.977226879725	0.864534512733
430	Poisson	none	88	1.0	409.398728073	409.398728073	409.495088861	0.467071144055	0.971423061965	0.840704802831
430	Poisson	none	89	1.0	268.869939587	268.869939587	268.889050302	0.44392388683	0.977592803499	0.853221872698
430	Poisson	none	9	1.0	536.504593276	536.504593276	536.49156906	0.434123382703	0.977423899359	0.859007971498
430	Poisson	none	90	1.0	310.367070666	310.367070666	310.470384391	0.400465806804	0.979610788157	0.869746348528
430	Poisson	none	91	1.0	354.741478496	354.741478496	354.726983973	0.414427405329	0.975118906551	0.862259106879
430	Poisson	none	92	1.0	825.214685235	825.214685235	825.174235929	0.438608881157	0.975306544021	0.853439429492
430	Poisson	none	93	1.0	296.211295926	296.211295926	296.408269319	0.414833264097	0.976747922347	0.862931497873
430	Poisson	none	94	1.0	263.551466445	263.551466445	263.608541828	0.417853722885	0.978112319634	0.862427426385
430	Poisson	none	95	1.0	214.722247779	214.722247779	214.671077936	0.430538082941	0.979119238178	0.859503228003
430	Poisson	none	96	0.0	347.870509538	347.870509538	347.934029039	0.414444336716	0.976927299242	0.863024215159
430	Poisson	none	97	0.0	327.135064738	327.135064738	327.312723304	0.442084184283	0.974515023307	0.852037339521
430	Poisson	none	98	1.0	350.899697135	350.899697135	351.007115522	0.425931720229	0.973320077546	0.855749826756
430	Poisson	none	99	1.0	347.315326853	347.315326853	347.494892913	0.416569121317	0.976373475177	0.864235237998
